id,alias,name,image_url,is_closed,url,review_count,categories_0_alias,categories/0/title,rating,coordinates_latitude,coordinates/longitude,transactions/0,price,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,location/display_address/2,phone,display_phone,distance,categories/1/alias,categories/1/title,categories/2/alias,categories/2/title,transactions/1,WiFi,Credit Card,Noise Level,Include?
3a36_kQBI8dB32Dt2aEEHg,gusto-pinsa-romana-san-francisco,Gusto Pinsa Romana,https://s3-media1.fl.yelpcdn.com/bphoto/Mz8_apcnqBm01hzlF4URag/o.jpg,FALSE,https://www.yelp.com/biz/gusto-pinsa-romana-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,291,pizza,Pizza,coffee,Coffee & Tea,5,37.78967,-122.414,delivery,$$,1000 Bush St,,,San Francisco,94109,US,CA,1000 Bush St,"San Francisco, CA 94109",1.42E+10,(415) 678-5339,3762.678,bakeries,Bakeries,pickup,,No,,,
#NAME?,the-mill-san-francisco,The Mill,https://s3-media1.fl.yelpcdn.com/bphoto/LjO1o6YyRiOBABqxXURSkw/o.jpg,FALSE,https://www.yelp.com/biz/the-mill-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,1150,coffee,Coffee & Tea,bakeries,Bakeries,4,37.77648,-122.438,delivery,$$,736 Divisadero St,,,San Francisco,94117,US,CA,736 Divisadero St,"San Francisco, CA 94117",1.42E+10,(415) 345-1953,1736.281,desserts,Desserts,,,Yes,Yes,Yes,Average
Xc_ZRIqAbNfUb2m54xnRoA,jane-on-fillmore-san-francisco-2,Jane on Fillmore,https://s3-media3.fl.yelpcdn.com/bphoto/tk-MtRh53eL6EFXtfcITiA/o.jpg,FALSE,https://www.yelp.com/biz/jane-on-fillmore-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,1008,coffee,Coffee & Tea,bakeries,Bakeries,4,37.78934,-122.434,delivery,$$,2123 Fillmore St,,,San Francisco,94115,US,CA,2123 Fillmore St,"San Francisco, CA 94115",1.42E+10,(415) 931-5263,3167.666,breakfast_brunch,Breakfast & Brunch,,,Yes,Yes,Yes,Average
uzqUJiCHUqV2c3PnvSsqeQ,caffe-greco-san-francisco,Caffe Greco,https://s3-media1.fl.yelpcdn.com/bphoto/s16rPkn94x6xCeJcYzipoQ/o.jpg,FALSE,https://www.yelp.com/biz/caffe-greco-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,1019,coffee,Coffee & Tea,desserts,Desserts,4,37.79892,-122.408,delivery,$,423 Columbus Ave,,,San Francisco,94133,US,CA,423 Columbus Ave,"San Francisco, CA 94133",1.42E+10,(415) 397-6261,4885.287,sandwiches,Sandwiches,,,Yes,Yes,No,Average
K0-z1Wj0tysWhSgMaXtlGg,philz-coffee-san-francisco-38,Philz Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/3YRD9mhlrh-vAp0x0HzPtA/o.jpg,FALSE,https://www.yelp.com/biz/philz-coffee-san-francisco-38?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,490,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4.5,37.78135,-122.417,delivery,$,399 Golden Gate Ave,,,San Francisco,94102,US,CA,399 Golden Gate Ave,"San Francisco, CA 94102",1.42E+10,(415) 621-7000,2838.302,,,,,Yes,Yes,Yes,Average
c22FFlw_mGsT1TcgZpOo8w,higher-grounds-coffee-house-san-francisco,Higher Grounds Coffee House,https://s3-media2.fl.yelpcdn.com/bphoto/7ys_8-K0AxyLlFb6RHzT3w/o.jpg,FALSE,https://www.yelp.com/biz/higher-grounds-coffee-house-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,435,coffee,Coffee & Tea,creperies,Creperies,4.5,37.73436,-122.434,delivery,$$,691 Chenery St,,,San Francisco,94131,US,CA,691 Chenery St,"San Francisco, CA 94131",1.42E+10,(415) 587-2933,2954.966,breakfast_brunch,Breakfast & Brunch,,,No,,,
hw5CNSJl90wD9Z8KYGNeEA,cup-cafe-san-francisco-4,Cup Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/Nzqt8gINdMKx6HR9_sB1Rg/o.jpg,FALSE,https://www.yelp.com/biz/cup-cafe-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,231,coffee,Coffee & Tea,bagels,Bagels,5,37.73245,-122.435,pickup,$,6 Monterey Blvd,,,San Francisco,94131,US,CA,6 Monterey Blvd,"San Francisco, CA 94131",,,3163.819,sandwiches,Sandwiches,,,No,,,
EbBEbroBw1k_g5Aqokk0rA,bean-bag-cafe-san-francisco,Bean Bag Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/rE7ALyOac-aJ8G0iLLDaFg/o.jpg,FALSE,https://www.yelp.com/biz/bean-bag-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,864,coffee,Coffee & Tea,burgers,Burgers,4,37.77501,-122.438,delivery,$$,601 Divisadero St,,,San Francisco,94117,US,CA,601 Divisadero St,"San Francisco, CA 94117",1.42E+10,(415) 563-3634,1573.821,sandwiches,Sandwiches,pickup,,Yes,Yes,Yes,Average
7SRJWnPVRxwqke3d82qefw,java-beach-caf̩-san-francisco-4,Java Beach Caf̩,https://s3-media3.fl.yelpcdn.com/bphoto/tZbJF5eILjLKZFRtcmz4vQ/o.jpg,FALSE,https://www.yelp.com/biz/java-beach-caf%C3%A9-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,1057,coffee,Coffee & Tea,sandwiches,Sandwiches,4,37.76045,-122.509,delivery,$$,1396 La Playa St,,,San Francisco,94122,US,CA,1396 La Playa St,"San Francisco, CA 94122",1.42E+10,(415) 665-5282,6374.939,,,,,Yes,Yes,Yes,Average
O3P-53iS1YK63-0-ek9Ksw,hollow-san-francisco,Hollow,https://s3-media3.fl.yelpcdn.com/bphoto/sfTxcS3ykrluHj_EDXjf8w/o.jpg,FALSE,https://www.yelp.com/biz/hollow-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,605,coffee,Coffee & Tea,bakeries,Bakeries,4,37.76358,-122.473,delivery,$,1435 Irving St,,,San Francisco,94122,US,CA,1435 Irving St,"San Francisco, CA 94122",1.42E+10,(415) 242-4119,3262.936,,,,,Yes,No,Yes,Average
6o0GBaGjWfBkAWFU0Qb6Hw,boba-guys-san-francisco-7,Boba Guys,https://s3-media2.fl.yelpcdn.com/bphoto/Rt4n6qDPWb0sGFQNrrYcYQ/o.jpg,FALSE,https://www.yelp.com/biz/boba-guys-san-francisco-7?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,507,coffee,Coffee & Tea,bubbletea,Bubble Tea,4,37.77295,-122.423,,$,8 Octavia St,,,San Francisco,94102,US,CA,8 Octavia St,"San Francisco, CA 94102",1.42E+10,(415) 967-2622,1758.978,,,,,Yes,Yes,Yes,Average
OSZ6bFeCcv4PvUmvuiMEJw,little-sweet-san-francisco-11,Little Sweet,https://s3-media2.fl.yelpcdn.com/bphoto/XHFbxwKCmVNXxyLB18hzbg/o.jpg,FALSE,https://www.yelp.com/biz/little-sweet-san-francisco-11?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,607,bubbletea,Bubble Tea,coffee,Coffee & Tea,4,37.78143,-122.461,delivery,$,3836 Geary Blvd,,,San Francisco,94118,US,CA,3836 Geary Blvd,"San Francisco, CA 94118",1.42E+10,(415) 702-6763,3129.164,juicebars,Juice Bars & Smoothies,pickup,,No,,,
XUOaN3QKGTBkNf3CMuztYg,vital-tea-leaf-san-francisco,Vital Tea Leaf,https://s3-media3.fl.yelpcdn.com/bphoto/_jNJRI6uuNf3kphAuORY4Q/o.jpg,FALSE,https://www.yelp.com/biz/vital-tea-leaf-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,337,coffee,Coffee & Tea,tea,Tea Rooms,4.5,37.79661,-122.407,$$,1044 Grant Ave,,,San Francisco,94133,US,CA,1044 Grant Ave,"San Francisco, CA 94133",1.42E+10,(415) 981-2388,4757.831,,,,,,No,,,
K8Fu4xrYFXphxudCoiAz_A,cafe-st-jorge-san-francisco,Cafe St. Jorge,https://s3-media1.fl.yelpcdn.com/bphoto/swLUXSMTly5gnPurHaOdUw/o.jpg,FALSE,https://www.yelp.com/biz/cafe-st-jorge-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,446,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4,37.74161,-122.423,$$,3438 Mission St,,,San Francisco,94110,US,CA,3438 Mission St,"San Francisco, CA 94110",1.42E+10,(415) 814-2028,2468.856,delivery,,,,,Yes,Yes,Yes,Average
R3YMmqmPIjJh8V80VpTD1w,le-cafe-du-soleil-san-francisco-3,Le Cafe du Soleil,https://s3-media1.fl.yelpcdn.com/bphoto/2LMyQLCUwdBgFsliJUFEgg/o.jpg,FALSE,https://www.yelp.com/biz/le-cafe-du-soleil-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,708,coffee,Coffee & Tea,sandwiches,Sandwiches,4,37.77135,-122.43,$$,200 Fillmore St,,,San Francisco,94102,US,CA,200 Fillmore St,"San Francisco, CA 94102",1.42E+10,(415) 934-8637,1289.582,pickup,french,French,delivery,,Yes,Yes,Yes,Average
sfAIpzEC8ywpy36YhzikmQ,normans-ice-cream-and-freezes-san-francisco,Norman's Ice Cream & Freezes,https://s3-media2.fl.yelpcdn.com/bphoto/pgWMRXGnPXVzR-rabJ2DGw/o.jpg,FALSE,https://www.yelp.com/biz/normans-ice-cream-and-freezes-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,317,icecream,Ice Cream & Frozen Yogurt,coffee,Coffee & Tea,4.5,37.80727,-122.419,$,2801 Leavenworth St,,,San Francisco,94133,US,CA,2801 Leavenworth St,"San Francisco, CA 94133",1.42E+10,(415) 346-3046,5343.196,delivery,juicebars,Juice Bars & Smoothies,,,No,,,
6ZaqeFEkbArybiCf3yAOlQ,rolling-out-san-francisco,Rolling Out,https://s3-media2.fl.yelpcdn.com/bphoto/wKSvPv5kRoAiHvn4HT-o6Q/o.jpg,FALSE,https://www.yelp.com/biz/rolling-out-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,391,bakeries,Bakeries,cafes,Cafes,4.5,37.7429,-122.485,$,1722 Taraval St,,,San Francisco,94116,US,CA,1722 Taraval St,"San Francisco, CA 94116",1.42E+10,(415) 513-6054,4696.686,pickup,coffee,Coffee & Tea,delivery,,Yes,Yes,Yes,Quiet
NUrDd8QedLz9G6KFC458sA,contraband-coffee-bar-san-francisco,Contraband Coffee Bar,https://s3-media2.fl.yelpcdn.com/bphoto/k_SA1AsTF5L6aX7Wpn3-_g/o.jpg,FALSE,https://www.yelp.com/biz/contraband-coffee-bar-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,758,coffee,Coffee & Tea,,,4,37.79108,-122.419,$$,1415 Larkin St,,,San Francisco,94109,US,CA,1415 Larkin St,"San Francisco, CA 94109",1.42E+10,(415) 839-7388,3680.747,,,,,,Yes,Yes,Yes,Average
xLBkrh4Aie9iPCobGfFzog,caffe-ambrosia-san-francisco,Caffe Ambrosia,https://s3-media2.fl.yelpcdn.com/bphoto/0kYfmtCLgiYHRtccfyF1yw/o.jpg,FALSE,https://www.yelp.com/biz/caffe-ambrosia-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,314,icecream,Ice Cream & Frozen Yogurt,coffee,Coffee & Tea,4.5,37.79021,-122.403,$,14 Trinity Pl,,,San Francisco,94104,US,CA,14 Trinity Pl,"San Francisco, CA 94104",1.42E+10,(415) 362-0538,4435.527,delivery,juicebars,Juice Bars & Smoothies,,,No,,,
cnjPZ4eI2lHTHIPlbHk9HQ,philz-coffee-san-francisco-6,Philz Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/FTC7KJds0A5oXH2KwG5b5Q/o.jpg,FALSE,https://www.yelp.com/biz/philz-coffee-san-francisco-6?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,308,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4.5,37.75115,-122.438,$$,4298 24th St,,,San Francisco,94114,US,CA,4298 24th St,"San Francisco, CA 94114",1.42E+10,(415) 817-1510,1097.364,delivery,,,,,Yes,Yes,Yes,Average
Y-9BkxtSP_X1PzzWMSgcKQ,nook-san-francisco,Nook,https://s3-media2.fl.yelpcdn.com/bphoto/yKE5dIwdT9O_47uOpQLD8A/o.jpg,FALSE,https://www.yelp.com/biz/nook-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,703,coffee,Coffee & Tea,wine_bars,Wine Bars,4,37.79473,-122.418,$$,1500 Hyde St,,,San Francisco,94109,US,CA,1500 Hyde St,"San Francisco, CA 94109",1.42E+10,(415) 447-4100,4098.719,delivery,sandwiches,Sandwiches,,,Yes,Yes,Yes,Loud
lz8Kn4blqgUUV3vMBsM_AQ,asha-tea-house-san-francisco,Asha Tea House,https://s3-media1.fl.yelpcdn.com/bphoto/9fo2ozpSra_A0oZ_ZXXN-A/o.jpg,FALSE,https://www.yelp.com/biz/asha-tea-house-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,622,coffee,Coffee & Tea,tea,Tea Rooms,4,37.78819,-122.404,$,17 Kearny St,,,San Francisco,94108,US,CA,17 Kearny St,"San Francisco, CA 94108",1.42E+10,(415) 549-3688,4184.302,delivery,bubbletea,Bubble Tea,,,Yes,Yes,Yes,Average
4CykXfygkNWlz87qkh5SCA,aroma-tea-shop-san-francisco,Aroma Tea Shop,https://s3-media3.fl.yelpcdn.com/bphoto/3rt7WkhNiitG-yX8HSKOcw/o.jpg,FALSE,https://www.yelp.com/biz/aroma-tea-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,227,coffee,Coffee & Tea,,,4.5,37.78272,-122.464,$$,302 6th Ave,,,San Francisco,94118,US,CA,302 6th Ave,"San Francisco, CA 94118",1.42E+10,(415) 668-3788,3442.645,pickup,,,,,No,,,
zfs3gpYPbMBLseqaAsQN-A,steap-tea-bar-san-francisco-3,Steap Tea Bar,https://s3-media2.fl.yelpcdn.com/bphoto/E7T6_UBvhOHSg8lFfAZe_A/o.jpg,FALSE,https://www.yelp.com/biz/steap-tea-bar-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,412,coffee,Coffee & Tea,bubbletea,Bubble Tea,4.5,37.79326,-122.407,$,827 Sacramento St,,,San Francisco,94108,US,CA,827 Sacramento St,"San Francisco, CA 94108",1.42E+10,(415) 872-9753,4444.649,pickup,,,,,No,,,
KH6MVXnoQubNevMixBnf3g,blue-bottle-coffee-san-francisco-25,Blue Bottle Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/J1ZbGU1wUcufk9tlc9sXrw/o.jpg,FALSE,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-25?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,557,coffee,Coffee & Tea,,,4,37.79473,-122.393,$,1 Ferry Building,"Kiosk 4, Ste 56",,San Francisco,94111,US,CA,1 Ferry Building,"Kiosk 4, Ste 56",1.51E+10,(510) 653-3394,5375.166,,,,,"San Francisco, CA 94111",No,,,
rBwyayyqFMD8chqenrRxag,golden-coffee-shop-san-francisco,Golden Coffee Shop,https://s3-media2.fl.yelpcdn.com/bphoto/TYdXdwRvGxWYTqibHJlx0w/o.jpg,FALSE,https://www.yelp.com/biz/golden-coffee-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,481,breakfast_brunch,Breakfast & Brunch,coffee,Coffee & Tea,4,37.78831,-122.415,$,901 Sutter St,,,San Francisco,94109,US,CA,901 Sutter St,"San Francisco, CA 94109",1.42E+10,(415) 922-0537,3565.515,delivery,,,,,No,,,
24ym9XJUS2i9JlSFEJeZ2w,the-coffee-movement-san-francisco,The Coffee Movement,https://s3-media2.fl.yelpcdn.com/bphoto/-QYcmelu5qEP-Uqb8QshTA/o.jpg,FALSE,https://www.yelp.com/biz/the-coffee-movement-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,147,coffee,Coffee & Tea,,,5,37.79483,-122.41,$$,1030 Washington St,,,San Francisco,94108,US,CA,1030 Washington St,"San Francisco, CA 94108",1.51E+10,(510) 828-4933,4423.73,delivery,,,,,No,,,
HBOFoMykzaVUBYMPOcYflg,les-gourmands-bakery-san-francisco,Les Gourmands Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/RYQmE2Ta7Gfy5lsx75qJUg/o.jpg,FALSE,https://www.yelp.com/biz/les-gourmands-bakery-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,278,bakeries,Bakeries,coffee,Coffee & Tea,4.5,37.78035,-122.404,$$,280 5th St,,,San Francisco,94103,US,CA,280 5th St,"San Francisco, CA 94103",1.42E+10,(415) 872-9461,3596.696,delivery,cakeshop,Patisserie/Cake Shop,,,No,,,
PhRj3okiYEWNLnlCihwOHA,toy-boat-dessert-caf̩-san-francisco-3,Toy Boat Dessert Caf̩,https://s3-media2.fl.yelpcdn.com/bphoto/SZLwGiAg2WP8UbOpHuRkoQ/o.jpg,FALSE,https://www.yelp.com/biz/toy-boat-dessert-caf%C3%A9-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,673,icecream,Ice Cream & Frozen Yogurt,coffee,Coffee & Tea,4,37.78294,-122.463,$,401 Clement St,,,San Francisco,94118,US,CA,401 Clement St,"San Francisco, CA 94118",1.42E+10,(415) 751-7505,3412.043,pickup,wraps,Wraps,delivery,,No,,,
RLuVFabZ6BR-BzBPmI1Uzg,cafe-la-flore-irving-san-francisco,Cafe La Flore Irving,https://s3-media4.fl.yelpcdn.com/bphoto/HYuoN_kprPAPeTWhS0eLjw/o.jpg,FALSE,https://www.yelp.com/biz/cafe-la-flore-irving-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,416,coffee,Coffee & Tea,sandwiches,Sandwiches,4.5,37.76399,-122.472,$$,1340 Irving St,,,San Francisco,94122,US,CA,1340 Irving St,"San Francisco, CA 94122",1.42E+10,(415) 524-5203,3183.3,pickup,breakfast_brunch,Breakfast & Brunch,delivery,,Yes,Yes,Yes,Average
PIGioaSFPfnSxZ-o8yNvJA,sams-diner-san-francisco,SAM's Diner,https://s3-media3.fl.yelpcdn.com/bphoto/u8T3qkEwcGTh-hlyKUSl7w/o.jpg,FALSE,https://www.yelp.com/biz/sams-diner-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,789,tradamerican,American (Traditional),breakfast_brunch,Breakfast & Brunch,4,37.77846,-122.416,$$,1220 Market St,,,San Francisco,94102,US,CA,1220 Market St,"San Francisco, CA 94102",1.42E+10,(415) 626-8590,2683.355,pickup,coffee,Coffee & Tea,delivery,,No,,,
fyeTybE7wDkieUwq4urOCA,beachside-coffee-bar-and-kitchen-san-francisco,Beachside Coffee Bar & Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/jej0yvIf9808U7W8KKQvEQ/o.jpg,FALSE,https://www.yelp.com/biz/beachside-coffee-bar-and-kitchen-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,842,breakfast_brunch,Breakfast & Brunch,coffee,Coffee & Tea,4,37.76056,-122.508,$$,4300 Judah St,,,San Francisco,94122,US,CA,4300 Judah St,"San Francisco, CA 94122",1.42E+10,(415) 682-4961,6312.475,delivery,tradamerican,American (Traditional),,,No,,,
5UKX9xWwIMRLRdtzkRyZuA,ak-subs-san-francisco,AK Subs,https://s3-media2.fl.yelpcdn.com/bphoto/o2mQIXfLr6hvcgW-0g9iUQ/o.jpg,FALSE,https://www.yelp.com/biz/ak-subs-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,420,sandwiches,Sandwiches,breakfast_brunch,Breakfast & Brunch,4,37.77401,-122.408,$$,397 8th St,,,San Francisco,94103,US,CA,397 8th St,"San Francisco, CA 94103",1.42E+10,(415) 241-9600,2855.63,pickup,coffee,Coffee & Tea,delivery,,No,,,
TdXsIPBVRLP3DR-A3sKdpg,tartine-manufactory-san-francisco,Tartine Manufactory,https://s3-media3.fl.yelpcdn.com/bphoto/kkNo9Ivu1hFKw3i5ey8HYg/o.jpg,FALSE,https://www.yelp.com/biz/tartine-manufactory-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,1201,bakeries,Bakeries,coffee,Coffee & Tea,3.5,37.76184,-122.412,$$,595 Alabama St,,,San Francisco,94110,US,CA,595 Alabama St,"San Francisco, CA 94110",1.42E+10,(415) 757-0007,2156.262,delivery,newamerican,American (New),,,No,,,
9KWOjTaw5aRWOl3Uyr-VIQ,the-game-parlour-san-francisco,The Game Parlour,https://s3-media1.fl.yelpcdn.com/bphoto/FURakBw9u_qEox2oyQoR9Q/o.jpg,FALSE,https://www.yelp.com/biz/the-game-parlour-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,240,desserts,Desserts,coffee,Coffee & Tea,4.5,37.76399,-122.472,$$,1342 Irving St,,,San Francisco,94122,US,CA,1342 Irving St,"San Francisco, CA 94122",1.42E+10,(415) 571-8569,3188.535,pickup,tabletopgames,Tabletop Games,delivery,,No,,,
E4FkDzb2W1kKGiBT6df4hg,bernies-san-francisco,Bernie's,https://s3-media1.fl.yelpcdn.com/bphoto/j9qsNCOpoEj7JhkKjY8Uzw/o.jpg,FALSE,https://www.yelp.com/biz/bernies-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,338,coffee,Coffee & Tea,,,4.5,37.7516,-122.431,$,3966 24th St,,,San Francisco,94114,US,CA,3966 24th St,"San Francisco, CA 94114",,,1133.374,delivery,,,,,Yes,Yes,Yes,Average
A2Bpbf-6k_Sv63Lp42LUJA,fifty-fifty-coffee-and-tea-san-francisco,Fifty / Fifty Coffee and Tea,https://s3-media4.fl.yelpcdn.com/bphoto/kl4MFxVpMhy_XgcpZOzZ9g/o.jpg,FALSE,https://www.yelp.com/biz/fifty-fifty-coffee-and-tea-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,440,coffee,Coffee & Tea,,,4,37.78143,-122.453,$,3157 Geary Blvd,,,San Francisco,94118,US,CA,3157 Geary Blvd,"San Francisco, CA 94118",1.42E+10,(415) 684-8886,2709.791,delivery,,,,,Yes,Yes,Yes,Average
54EOuXs22MK_QYVNgBL-4A,joys-place-san-francisco,Joy's Place,https://s3-media4.fl.yelpcdn.com/bphoto/aVpelQQsUnz_Tx6QoA4IPg/o.jpg,FALSE,https://www.yelp.com/biz/joys-place-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,622,desserts,Desserts,coffee,Coffee & Tea,4,37.78764,-122.412,$,611 Post St,,,San Francisco,94109,US,CA,611 Post St,"San Francisco, CA 94109",1.42E+10,(415) 817-1391,3676.366,pickup,sandwiches,Sandwiches,delivery,,Yes,No,Yes,Average
